museum,title,date_range,year,period,url,description
Multimedia Art Museum Moscow,Predictions and Revelations,19.07.2019—22.09.2019,2019,pre_2022,https://mamm-mdf.ru/en/exhibitions/predictions-and-revelations,"Multimedia Art Museum, Moscow | Exhibitions | Predictions and Revelations Ru Buy a ticket Museum Exhibitions biennales Books Rodchenko school Predictions and Revelations 1 2 3 4 5 6 7 8 AES+F. The Feast of Trimalchio. Arrival of the Golden Boat. 2010 AES+F. Islamic Project. Statue of Liberty in New York. 2000 AES+F. Inverso Mundus. Still. 2015 AES+F. Allegoria Sacra. Jungle Elegy. 2012 AES+F. Islamic Project. Statue of Liberty in New York. 2000 AES+F. Inverso Mundus, Stillage #1-4. 2017 AES+F. Last Riot. Composition #2. 2007 Girl with Bat. AES+F. Inverso Mundus, Still #1-02. 2015 Saint Petersburg, 19.07.2019—22.09.2019 exhibition is over Central exhibition hall Manege (Spb) Isakievkaya square, 1 Share with friends Organized by Manege and Triumph gallery Supported by MAMM Organized by Manege and Triumph gallery Supported by MAMM Close For the press Press release AES+F Predictions and Revelations July 19—September 22, 2019 Manege Central Exhibition Hall 1 Isaakiyevskaya Ploshchad, St. Petersburg Organized by Manege and Triumph gallery Supported by MAMM Manege Central Exhibition Hall and Triumph gallery present a major project by Russia’s finest, internationally acclaimed artists of the AES+F collective (Tatiana Arzamasova, Lev Evzovich, Evgeny Svyatsky, Vladimir Fridkes). Working at the intersection of photography, video and digital technology, AES+F regularly draw from classical media, with a focus on sculpture as well as painting, drawing and architecture. This exhibition spans more than two decades of work by the collective: from the Islamic Project, which began as early as 1996, to broadcast recordings of a Turandot restaging, which premiered this January at Massimo Theater in Palermo, Italy. On display also are signature projects by AES+F, including the grand The Liminal Space Trilogy—Last Riot (2005–2007, first exhibited at the Venice Biennale in 2007), The Feast of Trimalchio (2009–2010, first exhibited at the Venice Biennale in 2009), Allegoria Sacra (2011-2012)—and Inverso Mundus (2015-2017), first exhibited at the Venice Biennale in 2015. The exposition features three sculpture series, Action Half-Life (2005–2006), The Last Riot (2007), and Angels-Demons (2009–2012). AES+F. Predictions and Revelations totals over 70 works from 8 projects across different years: video installations, sculptures, carpets, digital collages. Vast mystical worlds built by AES+F are informed by a deep understanding of the iconography, allegories and fine-art narratives. These inputs are shaped into an ultramodern social and cultural package that welcomes anyone who is beckoned by the hypnotic interplay of meanings. True visionaries as they are, AES+F go beyond simply shedding light on the global situation in its current state and make predictions for tomorrow too. The artists use a rich visual vocabulary, combining the aesthetics of the Baroque and Mannerism styles, to put together arrays of bright supercharged images (to which anyone can relate provided they ar"
Multimedia Art Museum Moscow,Crimean spring. Year 1944,1.05.2019—26.05.2019,2019,pre_2022,https://mamm-mdf.ru/en/exhibitions/crimean-spring-year-1944,"Multimedia Art Museum, Moscow | Exhibitions | Crimean spring. Year 1944 Ru Buy a ticket Museum Exhibitions biennales Books Rodchenko school Crimean spring. Year 1944 1 2 3 4 5 6 7 8 9 10 11 12 Salekhard, 1.05.2019—26.05.2019 exhibition is over Yamal-Nenets district museum exhibition complex of name I.S. Shemanovsky 629008, Yamalo-Nenets Autonomous Area, Salekhard, Chubynin St., 38. http://www.translate.ru/Site.aspx?dirCode=ru-en&templateId=General&url=http://www.mvk-yamal.ru/ Share with friends Close MULTIMEDIA ART MUSEUM, MOSCOW 12 a.m.–9 p.m. every day, monday closed ul. Ostozhenka, 16, Moscow, 119034 Inquiry office T: +7 (495) 637-11-00 E-mail: info@ mamm.art Press department T: +7 (495) 637-11-55 E-mail: pr@ mamm.art Event organization E-mail: event@ mamm.art Photobiennale Fashion and Style in Photography Exhibitions Auditorium Events (rus) Museum plan +7 (495) 777-77-77 priemnaja@culture.mos.ru Version for the visually impaired Information for visitors with disabilities Buy a ticket © Multimedia Art Museum, Moscow, 2026 We use cookies for two reasons: to give you a better experience of interacting with MAMМ, and to make sure that the ads you see on other sites are relevant. By continuing, you agree to the use of cookies. Read more I agree"
Multimedia Art Museum Moscow,AES+F. PSYCHOSIS,1.11.2019—10.11.2019,2019,pre_2022,https://mamm-mdf.ru/en/exhibitions/aes-f-psychosis,"Multimedia Art Museum, Moscow | Exhibitions | AES+F. PSYCHOSIS Ru Buy a ticket Museum Exhibitions biennales Books Rodchenko school AES+F. PSYCHOSIS 1 2 3 AES+F “PSYCHOSIS”, 2018, mixed reality installation, video still © AES+F | ARS New York. Courtesy of artists and MAMM. AES+F “PSYCHOSIS”, 2018, mixed reality installation, video still © AES+F | ARS New York. Courtesy of artists and MAMM. AES+F “PSYCHOSIS”, 2018, mixed reality installation, video still © AES+F | ARS New York. Courtesy of artists and MAMM. Geneva, 1.11.2019—10.11.2019 exhibition is over Maison communale de Plainpalais (Pitoëff) Rue de Carouge 52, 1205 Geneva, Switzerland Share with friends as part of the Geneva International Film Festival (GIFF) as part of the Geneva International Film Festival (GIFF) Close Exhibition shedule 1.07.2019—31.08.2019 Arles Couvent Saint Césaire 1.11.2019—10.11.2019 Geneva Maison communale de Plainpalais (Pitoëff) For the press About work Psychosis Mixed reality installation AES+F, 2018 Duration ~ 18 min The images of the new work of AES+F «Psychosis» (MR or Mixed Reality installation) are based on the text of the cult British playwright Sarah Kane (1971-1999) «4:48 psychosis», written by her in a psychiatric clinic in early 1999, shortly before her suicide. The viewer of the installation will be inside the surrealistic visions of the heroine of the work of Sarah Kane, will make a psychedelic journey that begins with a real hospital corridor and continues in the virtual space... The MR project of the AES+F installation «Psychos» has a prehistory in the theatrical format. In June 2016, the Stanislavsky Electrotheatre premiered the play «Psychos» — a joint project of AES+F and director Alexander Zeldovich. The video (animation of 3D graphics), invented by AES+F, is parallel to the text, sometimes coinciding with it associatively, sometimes residing in a surreal mismatch. In their new work the authors were interested to return to such themes of the 90s of the 20th century as corporality, psychedelics and social protest, turning to the latest digital technologies of the 10s of the 21st century. The poetics of video content, sometimes fairy, sometimes horrible, are filled with images of a female body, blood, black snow, psychedelic flowers and cockroaches. The music by Dmitry Kourliandski, which is used in the installation, same as in the theatre performance, is composed of nano-fragments of the «German Requiem» by Brahms. Sarah Kane is the representative of the generation of style in-yer-face («right in the face»), which for her time pioneered new aesthetic truth and ways to escape from theatrical conventionality through shock and pushing the viewer out of the zone of confidence and comfort. The text of the play is organized as a chorus of voices, which are living inside the author’s head — a patient of a psychiatric clinic, where she fell due to depression. The early-morning time is presented in the original title of the play, a time when the heroine of S"
Multimedia Art Museum Moscow,Alexander Rodchenko,1.06.2019—30.09.2019,2019,pre_2022,https://mamm-mdf.ru/en/exhibitions/alexander-rodchenko-la-gacilly-2019,"Multimedia Art Museum, Moscow | Exhibitions | Alexander Rodchenko Ru Buy a ticket Museum Exhibitions biennales Books Rodchenko school Alexander Rodchenko 1 2 3 4 5 Alexander Rodchenko Pioneer Girl. 1930 Collection of the Multimedia Art Museum, Moscow © A. Rodchenko – V. Stepanova Archive / Multimedia Art Museum, Moscow Alexander Rodchenko Stairs. 1930. Collection of the Multimedia Art Museum, Moscow © A. Rodchenko – V. Stepanova Archive / Multimedia Art Museum, Moscow Alexander Rodchenko Portrait of the Artist’s Mother. 1924. Collection of the Multimedia Art Museum, Moscow © A. Rodchenko – V. Stepanova Archive / Multimedia Art Museum, Moscow Alexander Rodchenko The Shukhov tower. Moscow. 1929. Collection of the Multimedia Art Museum, Moscow © A. Rodchenko – V. Stepanova Archive / Multimedia Art Museum, Moscow Alexander Rodchenko Fire Escape (with a man). From the series “House in Miasnitskaya St”. 1925. Collection of the Multimedia Art Museum, Moscow © A. Rodchenko – V. Stepanova Archive / Multimedia Art Museum, Moscow La Gacilly, 1.06.2019—30.09.2019 exhibition is over Maison de la Photographie de la Gacilly Place de la Ferronnerie, La Gacilly, France Share with friends as part of the Festival Photo La Gacilly as part of the Festival Photo La Gacilly Close For the press Olga Sviblova „Alexander Rodchenko. Generator of Art“ Alexander Rodchenko. Generator of Art The Russian avant-garde of the twentieth century is a unique phenomenon not only in Russian, but in world culture. The amazing creative energy accumulated by the artists of this great age is still providing nourishment for artistic culture today and all who have dealings with the art produced by Russian Art Nouveau. Alexander Rodchenko was indisputably one of the main generators of creative ideas and the general spiritual aura of the age. Painting, design, theatre, cinema, typography and photography, all areas invaded by the powerful talent of this strong, handsome man, were transformed, opening up radically new paths of development. The early 1920s was an «intermediate age», to quote Viktor Shklovsky, one of the finest critics and theoreticians of the day, a period when, albeit briefly, illusively, there was a resonance between artistic and social experiment. It was at this time, 1924, that photography was invaded by Alexander Rodchenko, already a well-known artist with the slogan «Our duty is to experiment» placed firmly at the centre of his aesthetic. The result of this invasion was a fundamental change of ideas about the nature of photography and the role of the photographer. Conceptual thinking was introduced into photography. Instead of just being the reflection of reality, photography also became a device for the visual representation of dynamic intellectual constructions. Rodchenko introduced Constructivist ideology into photography and developed methods and instruments for applying it. The devices discovered by him spread rapidly. They were used by pupils and like-minded practitio"
Multimedia Art Museum Moscow,Red Art and utopia in the land of Soviets,20.03.2019—1.07.2019,2019,pre_2022,https://mamm-mdf.ru/en/exhibitions/red,"Multimedia Art Museum, Moscow | Exhibitions | Red Ru Buy a ticket Museum Exhibitions biennales Books Rodchenko school Red Art and utopia in the land of Soviets 1 2 3 4 5 6 7 8 Photomontage. Alexander Rodchenko, Varvara Stepanova. Young Gliders. Sketch of a double page for the magazine “USSR in Construction”. 1933. Collection of the Multimedia Art Museum, Moscow © A. Rodchenko – V. Stepanova Archive/ Multimedia Art Museum, Moscow Photography of Alexander Rodchenko. Work with an Orchestra. From the series “Construction of the White Sea-Baltic Canal”. 1933. Artist’s silver gelatin print. Collection of the Multimedia Art Museum, Moscow © A. Rodchenko – V. Stepanova Archive/ Multimedia Art Museum, Moscow Alexander Rodchenko. Jumping into Water. 1934. Artist’s silver gelatin print. Collection of the Multimedia Art Museum, Moscow. © A. Rodchenko – V. Stepanova Archive/ Multimedia Art Museum, Moscow Alexander Rodchenko. Tilt Your Guns. Moscow, Red Square. 1935. Artist’s silver gelatin print. Collection of the Multimedia Art Museum, Moscow © A. Rodchenko – V. Stepanova Archive/ Multimedia Art Museum, Moscow Mikhail Prekhner. Narkomfin commune building. USSR, Moscow, 1930s Silver gelatin print. Collection of the Multimedia Art Museum, Moscow © Multimedia Art Museum, Moscow Mikhail Prekhner. Model aircraft enthusiast. USSR. 1934. For the magazine USSR in Construction, 1935, №1. Silver gelatin print. Collection of the Multimedia Art Museum, Moscow © Multimedia Art Museum, Moscow Boris Ignatovich. The construction of metro (“Construction – full tilt”). USSR, Moscow, 1934. Paper FB, silver gelatin print. Collection of the Multimedia Art Museum, Moscow © Multimedia Art Museum, Moscow Photomontage. Alexander Rodchenko. “BBVP is Ready”. Photomontage for the magazine “USSR in Construction”, dedicated to the building of the White Sea-Baltic Canal. USSR, 1933. Artist’s print. Collection of the Multimedia Art Museum, Moscow © A. Rodchenko – V. Stepanova Archive/ Multimedia Art Museum, Moscow Paris, 20.03.2019—1.07.2019 exhibition is over Grand Palais Avenue Winston-Churchill, 75008 Paris, France Thursday — Monday from 10 am to 8 pm, Wednesday from 10 am to 10 pm; closed on Tuesdays and the 1st of May and 14th July 2019. Share with friends Curator: Nicolas Liucci-Goutnikov Page of the exhibition on the website of Grand Palais Curator: Nicolas Liucci-Goutnikov Page of the exhibition on the website of Grand Palais Close For the press Press release Red Art and utopia in the land of Soviets The October revolution of 1917 led to an upheaval in the social order, the repercussions of which proved decisive in terms of artistic creativity. Many artists were committed to the communist cause and wanted to participate in the construction of the new society through their works. Led for the most part by genuine convictions, as with Mayakovsky, these artists held opposing ideas on what the art of socialism should be. From the end of the 1920s, such debates were silenced by the Stali"
Multimedia Art Museum Moscow,Artyom Goloschapov Absurd Balance,29.10.2020—23.04.2021,2021,pre_2022,https://mamm-mdf.ru/en/exhibitions/absurd-balance,"Multimedia Art Museum, Moscow | Exhibitions | Artyom Goloschapov - Absurd Balance Ru Buy a ticket Museum Exhibitions biennales Books Rodchenko school Artyom Goloschapov Absurd Balance 1 2 3 4 5 6 Artyom Goloshchapov. Still from the video 'Absurd Balance'. 2019. Courtesy of the artist Artyom Goloshchapov. Still from the video 'Absurd Balance'. 2019. Courtesy of the artist Artyom Goloshchapov. Still from the video 'Absurd Balance'. 2019. Courtesy of the artist Artyom Goloshchapov. Still from the video 'Absurd Balance'. 2019. Courtesy of the artist Artyom Goloshchapov. Still from the video 'Absurd Balance'. 2019. Courtesy of the artist Artyom Goloshchapov. Still from the video 'Absurd Balance'. 2019. Courtesy of the artist Moscow, 29.10.2020—23.04.2021 exhibition is over Share with friends Close General radio partner Strategic information partner Profile media partner Информационные партнеры MULTIMEDIA ART MUSEUM, MOSCOW 12 a.m.–9 p.m. every day, monday closed ul. Ostozhenka, 16, Moscow, 119034 Inquiry office T: +7 (495) 637-11-00 E-mail: info@ mamm.art Press department T: +7 (495) 637-11-55 E-mail: pr@ mamm.art Event organization E-mail: event@ mamm.art Photobiennale Fashion and Style in Photography Exhibitions Auditorium Events (rus) Museum plan +7 (495) 777-77-77 priemnaja@culture.mos.ru Version for the visually impaired Information for visitors with disabilities Buy a ticket © Multimedia Art Museum, Moscow, 2026 We use cookies for two reasons: to give you a better experience of interacting with MAMМ, and to make sure that the ads you see on other sites are relevant. By continuing, you agree to the use of cookies. Read more I agree"
Multimedia Art Museum Moscow,Ksenia Tsykunova Youtubiful,29.10.2020—23.04.2021,2021,pre_2022,https://mamm-mdf.ru/en/exhibitions/youtubiful,"Multimedia Art Museum, Moscow | Exhibitions | Ksenia Tsykunova - Youtubiful Ru Buy a ticket Museum Exhibitions biennales Books Rodchenko school Ksenia Tsykunova Youtubiful 1 2 3 4 5 6 7 Ksenia Tsykunova. From the 'Youtubiful' project. 2018—2019. MAMM collection Ksenia Tsykunova. From the 'Youtubiful' project. 2018—2019. MAMM collection Ksenia Tsykunova. From the 'Youtubiful' project. 2018—2019. MAMM collection Ksenia Tsykunova. From the 'Youtubiful' project. 2018—2019. MAMM collection Ksenia Tsykunova. From the 'Youtubiful' project. 2018—2019. MAMM collection Ksenia Tsykunova. From the 'Youtubiful' project. 2018—2019. MAMM collection Ksenia Tsykunova. From the 'Youtubiful' project. 2018—2019. MAMM collection Moscow, 29.10.2020—23.04.2021 exhibition is over Share with friends Close General radio partner Strategic information partner Profile media partner Информационные партнеры MULTIMEDIA ART MUSEUM, MOSCOW 12 a.m.–9 p.m. every day, monday closed ul. Ostozhenka, 16, Moscow, 119034 Inquiry office T: +7 (495) 637-11-00 E-mail: info@ mamm.art Press department T: +7 (495) 637-11-55 E-mail: pr@ mamm.art Event organization E-mail: event@ mamm.art Photobiennale Fashion and Style in Photography Exhibitions Auditorium Events (rus) Museum plan +7 (495) 777-77-77 priemnaja@culture.mos.ru Version for the visually impaired Information for visitors with disabilities Buy a ticket © Multimedia Art Museum, Moscow, 2026 We use cookies for two reasons: to give you a better experience of interacting with MAMМ, and to make sure that the ads you see on other sites are relevant. By continuing, you agree to the use of cookies. Read more I agree"
Multimedia Art Museum Moscow,Paolo Roversi Looking for Juliet. Pirelli Calendar 2020,3.03.2022—26.06.2022,2022,transition_2022,https://mamm-mdf.ru/en/exhibitions/looking-for-juliet-pirelli-calendar-2020,"Multimedia Art Museum, Moscow | Exhibitions | Paolo Roversi - Looking for Juliet. Pirelli Calendar 2020 Ru Buy a ticket Museum Exhibitions biennales Books Rodchenko school Paolo Roversi Looking for Juliet. Pirelli Calendar 2020 1 2 3 4 5 6 7 8 9 EMMA WATSON. PAOLO ROVERSI’S ‘LOOKING FOR JULIET’, THE 2020 PIRELLI CALENDAR EMMA WATSON. PAOLO ROVERSI’S ‘LOOKING FOR JULIET’, THE 2020 PIRELLI CALENDAR CLAIRE FOY. PAOLO ROVERSI’S ‘LOOKING FOR JULIET’, THE 2020 PIRELLI CALENDAR INDYA MOORE. PAOLO ROVERSI’S ‘LOOKING FOR JULIET’, THE 2020 PIRELLI CALENDAR INDYA MOORE. PAOLO ROVERSI’S ‘LOOKING FOR JULIET’, THE 2020 PIRELLI CALENDAR ROSALIA. PAOLO ROVERSI’S ‘LOOKING FOR JULIET’, THE 2020 PIRELLI CALENDAR STELLA ROVERSI. PAOLO ROVERSI’S ‘LOOKING FOR JULIET’, THE 2020 PIRELLI CALENDAR MIA GOTH. PAOLO ROVERSI’S ‘LOOKING FOR JULIET’, THE 2020 PIRELLI CALENDAR YARA SHAHIDI. PAOLO ROVERSI’S ‘LOOKING FOR JULIET’, THE 2020 PIRELLI CALENDAR Yekaterinburg, 3.03.2022—26.06.2022 exhibition is over Center of Photography ""Mart"" Yekaterinburg, st. March 8, building 1 Share with friends Close Exhibition shedule 29.10.2020—18.04.2021 Moscow Multimedia Art Museum 3.03.2022—26.06.2022 Yekaterinburg Center of Photography ""Mart"" For the press Press release MOSCOW GOVERNMENT MOSCOW CITY DEPARTMENT OF CULTURE MULTIMEDIA ART MUSEUM, MOSCOW PIRELLI AS PART OF THE 13TH INTERNATIONAL MONTH OF PHOTOGRAPHY IN MOSCOW ‘PHOTOBIENNALE-2020’ PRESENT THE EXHIBITION PIRELLI CALENDAR 2020 29 October 2020 — 21 February 2021 As part of the ‘Photobiennale-2020’, the Multimedia Art Museum, Moscow presents an exhibition by the legendary Pirelli Calendar. The author of this 47th edition of the calendar is celebrated Italian photographer Paolo Roversi . Our museum previously showed his work at the Photobiennale 2010, and the biennale of ‘Fashion and Style in Photography-2015’. Paolo Roversi sought a simple and powerful love story inextricably linked to Italy in his concept for the new calendar. William Shakespeare’s great drama ‘Romeo and Juliet’ proved the ideal realisation of this idea. The shoot took place in Verona, birthplace of the protagonists in ‘Romeo and Juliet’, and also in Paris, where the photographer has lived for more than 40 years. The heroines of his project are stars of contemporary cinema, music and art: Claire Foy, Emma Watson, Kristen Stewart, Mia Goth, Chris Lee, Indya Moore, Rosalía , Stella Roversi and Yara Shahidi . ‘I was looking for a pure soul, someone full of innocence that combined strength, beauty, tenderness and courage. I found this in the glimmer of an eye, in the gestures and words of Emma and Yara , Indya and Mia. And in the smiles and tears of Kristen and Claire. In the voice and chants of Chris and Rosalía . And in Stella, the innocence. Because there’s a Juliet in every woman, and I will never stop looking for her,’ says Paolo Roversi . The calendar reflects all stages of the project. First Paolo Roversi photographs his models at the moment they arrive on set, d"
Multimedia Art Museum Moscow,Flowers For Doctors,7.09.2020—15.11.2020,2020,pre_2022,https://mamm-mdf.ru/en/exhibitions/flowers-for-doctors,"Multimedia Art Museum, Moscow | Exhibitions | Flowers For Doctors Ru Buy a ticket Museum Exhibitions biennales Books Rodchenko school Flowers For Doctors 1 2 3 4 5 6 7 8 9 Pavel Pepperstein. Flowers for Dr. Freud. 2020. Pen and watercolour on paper. Courtesy of the artist. Igor Samolet. Flowers For Doctors. 2020. Print on fabric. Courtesy of the artist. Igor Shelkovsky. Flowers. 2005. Oil on Canvas. Courtesy of the Palisander Gallery. Dmitry Lookianov. From the ‘Instant Tomorrow’ series. 2013—2015. Digital print. Courtesy of the artist. Andrey Filippov. Untitled. 2020. Oil on Canvas. Courtesy of the artist. Viktor Pivovarov. Flower for doctor. 2020. Watercolour, feather, ink. Courtesy of the author Misha Most. Untitled. 2020. Acrylic and spray paint on canvas. Courtesy of the artist Moscow, 7.09.2020—15.11.2020 exhibition is over Share with friends Close For the press Press release Flowers For Doctors With the support of the Malevich platform The Multimedia Art Museum, Moscow, the Picture agency, the .ART domain zone and the Malevich platform launched the flashmob ‘FlowersForDoctors’ (#FlowersForDoctors) during the self-isolation period, as an action to support health workers. The COVID-19 epidemic has reminded us, and the whole world, that at critical moments the most valuable thing we have — our own lives and the lives of our loved ones — depends on the medics. They were applauded from balconies, serenaded, fed with hot meals and provided with personal protective equipment, which was in short supply in hospitals at the start of the epidemic. Doctors became the heroes of the day. During the flash mob professional and non-professional artists, both adults and children, expressed their gratitude to the doctors in paintings, photographs, sculptures and videos. Our museum has selected the most interesting works with the hashtag (#FlowersForDoctors). They now comprise the exhibition ‘Flowers For Doctors’. The show features works from masters of contemporary Russian art and from young artists, including Ilya Kabakov, Pavel Pepperstein, Konstantin Zvezdochetov, Nikita Alekseev, Andrei Filippov, Igor Shelkovsky, Paruyr Davtyan, Evgeny Granilshchikov and others, along with exhibits from non-professional artists who joined in the flash mob. The exhibition also includes videos and photoreportage that record the medics’ heroic work on round-the-clock shifts during the most stressful moments of the epidemic. Honoured guests at the first MAMM exhibition opening on 9 September will be the health workers themselves, along with all those who sent them gifts and can come along to say a personal ‘Thank you!’ At the end of the exhibition we will auction the works on display. The proceeds will be divided so that 40% goes to support artists who also found themselves socially unprotected during the epidemic, who lost commissions and previously scheduled exhibitions, while the remaining 60% will be donated as targeted assistance to the families of doctors and health wo"
Multimedia Art Museum Moscow,Mitch Epstein American Power,5.09.2020—22.11.2020,2020,pre_2022,https://mamm-mdf.ru/en/exhibitions/american-power_2020,"Multimedia Art Museum, Moscow | Exhibitions | Mitch Epstein - American Power Ru Buy a ticket Museum Exhibitions biennales Books Rodchenko school Mitch Epstein American Power 1 2 3 4 5 6 7 8 Mitch Epstein BP Carson Refinery, California, 2007 From the series American Power © Black River Productions, Ltd. / Mitch Epstein, courtesy Galerie Thomas Zander, Cologne Mitch Epstein Chester Lowrey with Tesla Coil, Hawaii, 2008 From the series American Power © Black River Productions, Ltd. / Mitch Epstein, courtesy Galerie Thomas Zander, Cologne Mitch Epstein Midland, Texas, 2005 From the series American Power © Black River Productions, Ltd. / Mitch Epstein, courtesy Galerie Thomas Zander, Cologne Mitch Epstein Bridge City, Louisiana, 1984 From the series Recreation, American Photographs, 1973–1988 © Black River Productions, Ltd. / Mitch Epstein, courtesy Galerie Thomas Zander, Cologne Mitch Epstein Cocoa Beach I, Florida, 1983 From the series Recreation, American Photographs, 1973–1988 © Black River Productions, Ltd. / Mitch Epstein, courtesy Galerie Thomas Zander, Cologne Mitch Epstein Los Angeles II, California, 1974 From the series Recreation, American Photographs, 1973–1988 © Black River Productions, Ltd. / Mitch Epstein, courtesy Galerie Thomas Zander, Cologne Mitch Epstein Ybor City, Florida, 1983 From the series Recreation, American Photographs, 1973–1988 © Black River Productions, Ltd. / Mitch Epstein, courtesy Galerie Thomas Zander, Cologne Mitch Epstein Biloxi, Mississippi, 2005 From the series American Power © Black River Productions, Ltd. / Mitch Epstein, courtesy Galerie Thomas Zander, Cologne Moscow, 5.09.2020—22.11.2020 exhibition is over Share with friends Close For the press Press release MOSCOW GOVERNMENT MOSCOW CITY DEPARTMENT OF CULTURE MULTIMEDIA ART MUSEUM, MOSCOW AS PART OF THE XIII MOSCOW INTERNATIONAL MONTH OF PHOTOGRAPHY «PHOTOBIENNALE – 2020» PRESENT THE EXHIBITION Mitch Epstein American Power The project is presented by Galerie Thomas Zander 5 September 2020 — 18 October 2020 Curator: Anna Zaitseva With the support of The Embassy of the United States of America in the Russian Federation Strategic Partner of the Museum Mastercard As part of the ‘Photobiennale-2020’, the Multimedia Art Museum, Moscow presents ‘American Power’ an exhibition by Mitch Epstein, one of the most influential contemporary American documentary photographers. In addition to the famous cycle ‘American Power’, which the photographer shot between 2003 and 2008, the exposition also includes ‘Recreation, American Photographs’, 1973—1988, and a new project, ‘Property Rights’, 2017—2018. When the New York Times sent Mitch Epstein to photograph demolition of the town of Cheshire in Ohio State, Mitch Epstein he had no idea this commission would mark the beginning of a long-term project. ‘I was sent to photograph the disappearance of the town of Cheshire, Ohio, after it had been bought out by American Electric Power,’ Epstein recalls. ‘The 200 or so residents had been"
Multimedia Art Museum Moscow,Igor Mukhin Our 1990s. A Time of Changes,5.09.2020—15.11.2020,2020,pre_2022,https://mamm-mdf.ru/en/exhibitions/mukhin-our-1990s-atime-ofchanges,"Multimedia Art Museum, Moscow | Exhibitions | Igor Mukhin - Our 1990s. A Time of Changes Ru Buy a ticket Museum Exhibitions biennales Books Rodchenko school Igor Mukhin Our 1990s. A Time of Changes 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 Igor Mukhin. Moscow, 1996. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 1997. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 1995. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 1999. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 1997. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 1998. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 2000. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 1999. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 2000. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 1998. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 1999. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 1996. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 2000. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 1996. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 1996. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 1996. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 1998. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 1993. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 1992. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 1993. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 1996. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Moscow, 1999. Authorized gelatin silver print. MAMM collection. Igor Mukhin. Tushino. Moscow. 1998. Authorized gelatin silver print. MAMM collection Igor Mukhin. Moscow. 1998 Authorized gelatin silver print. MAMM collection Igor Mukhin Graduates of ’99 Moscow, 1999 Authorised gelatin silver print Collection of the Multimedia Art Museum, Moscow Moscow, 5.09.2020—15.11.2020 exhibition is over Share with friends As part of the Photobiennale 2020 As part of the Photobiennale 2020 Close For the press More information about the exhibition AS PART OF THE XIII MOSCOW INTERNATIONAL MONTH OF PHOTOGRAPHY «PHOTOBIENNALE – 2020» PRESENT THE EXHIBITION Igor Mukhin Our 1990s. Time of Changes 5 September 2020 — 22 November 2020 Curators: Olga Sviblova, Anna Zaitseva With the support of: Mastercard As part of the ‘Photobiennale-2020’, the Multimedia Art Museum, Moscow presents an exhibition by Igor Mukhin, one of the most prominent and influential modern Russian photographers, head of the photography workshop at the Rodchenko School, with which MAMM retains long-standing amicable and cooperative relations."
